442368       .0309806667 .0000001551 .0003938273 .0002273762 -873.000000 -792.106224 80.893776 10.212491        .0319106666 .0000001731 .0004160528 .0002402081 -873.000000 -792.106224 80.893776 10.212491        .0312226667 .0000048919 .0022117640 .0012769625 -873.000000 -792.106224 80.893776 10.212491        .0314670000 .0000000270 .0001643167 .0000948682 -873.000000 -792.106224 80.893776 10.212491         
450560       .0313330000 .0000001719 .0004146082 .0002393741 -873.000000 -898.988087 25.988087 2.890815        .0322033333 .0000000062 .0000787400 .0000454605 -873.000000 -898.988087 25.988087 2.890815        .0304700000 .0000002012 .0004485532 .0002589723 -873.000000 -898.988087 25.988087 2.890815        .0316123334 .0000001166 .0003414674 .0001971462 -873.000000 -898.988087 25.988087 2.890815         
458752       .0318490000 .0000000510 .0002258317 .0001303839 -940.000000 -940.001858 0.001858 0.000198        .0328700000 .0000000343 .0001852025 .0001069267 -940.000000 -940.001858 0.001858 0.000198        .0307256667 .0000000172 .0001311487 .0000757187 -940.000000 -940.001858 0.001858 0.000198        .0320613333 .0000000351 .0001873499 .0001081665 -940.000000 -940.001858 0.001858 0.000198         
466944       .0329213334 .0000013778 .0011737972 .0006776921 -940.000000 -1024.521771 84.521771 8.249876        .0335150000 .0000000793 .0002816025 .0001625832 -940.000000 -1024.521771 84.521771 8.249876        .0312980000 .0000000157 .0001252996 .0000723417 -940.000000 -1024.521771 84.521771 8.249876        .0326550000 .0000000492 .0002218107 .0001280624 -940.000000 -1024.521771 84.521771 8.249876         
475136       .0325956666 .0000000034 .0000583095 .0000336650 -940.000000 -1113.836362 173.836362 15.606993        .0341470000 .0000001189 .0003448187 .0001990811 -940.000000 -1113.836362 173.836362 15.606993        .0315560000 .0000000166 .0001288409 .0000743863 -940.000000 -1113.836362 173.836362 15.606993        .0345016667 .0000022820 .0015106290 .0008721620 -940.000000 -1113.836362 173.836362 15.606993         
483328       .0341626667 .0000050317 .0022431451 .0012950804 -940.000000 -1117.194686 177.194686 15.860681        .0341013334 .0000000427 .0002066397 .0001193034 -940.000000 -1117.194686 177.194686 15.860681        .0317790000 .0000001007 .0003173326 .0001832120 -940.000000 -1117.194686 177.194686 15.860681        .0336763334 .0000000002 .0000141421 .0000081649 -940.000000 -1117.194686 177.194686 15.860681         
491520       .0329453333 .0000000359 .0001894729 .0001093922 -940.000000 -973.338324 33.338324 3.425153        .0343966666 .0000000010 .0000316227 .0000182573 -940.000000 -973.338324 33.338324 3.425153        .0316716666 .0000000048 .0000692820 .0000399999 -940.000000 -973.338324 33.338324 3.425153        .0343753334 .0000003100 .0005567764 .0003214550 -940.000000 -973.338324 33.338324 3.425153         
499712       .0342973334 .0000000494 .0002222611 .0001283225 -940.000000 -951.962271 11.962271 1.256591        .0353993334 .0000000418 .0002044504 .0001180394 -940.000000 -951.962271 11.962271 1.256591        .0356950000 .0000010396 .0010196077 .0005886707 -940.000000 -951.962271 11.962271 1.256591        .0344663333 .0000000350 .0001870828 .0001080123 -940.000000 -951.962271 11.962271 1.256591         
507904       .0349183334 .0000002209 .0004700000 .0002713546 -940.000000 -970.540926 30.540926 3.146794        .0356950000 .0000000295 .0001717556 .0000991631 -940.000000 -970.540926 30.540926 3.146794        .0359180000 .0000000267 .0001634013 .0000943397 -940.000000 -970.540926 30.540926 3.146794        .0348536666 .0000000099 .0000994987 .0000574456 -940.000000 -970.540926 30.540926 3.146794         
516096       .0353856667 .0000000490 .0002213594 .0001278019 -940.000000 -924.910440 15.089560 1.631462        .0362296666 .0000000501 .0002238302 .0001292284 -940.000000 -924.910440 15.089560 1.631462        .0364766667 .0000002527 .0005026927 .0002902297 -940.000000 -924.910440 15.089560 1.631462        .0352540000 .0000000896 .0002993325 .0001728196 -940.000000 -924.910440 15.089560 1.631462         
524288       .0354156667 .0000000166 .0001288409 .0000743863 -973.000000 -972.777712 0.222288 0.022851        .0361570000 .0000001241 .0003522782 .0002033879 -973.000000 -972.777712 0.222288 0.022851        .0366676666 .0000000119 .0001090871 .0000629814 -973.000000 -972.777712 0.222288 0.022851        .0352756667 .0000000054 .0000734846 .0000424263 -973.000000 -972.777712 0.222288 0.022851         
